X,Y,Z,formation
532459.41097702,7443699.94257991,353.,Fault_16896
528205.91027788,7450082.79920326,404.,Fault_16896
524491.04457172,7454793.39433819,434.,Fault_16896
521876.45962713,7459201.04930622,349.,Fault_16896
520773.03768044,7461186.58956681,473.,Fault_16896
519030.03021542,7463741.60068966,365.,Fault_16896
515780.3799953,7464691.56776288,344.,Fault_16896
518756.03529311,7451167.80519259,400.,Fault_17031
518782.5500414,7454084.92072525,375.,Fault_17031
519178.00029335,7455979.49184445,341.,Fault_17031
519013.10827064,7457709.53746343,330.,Fault_17031
