X,Y,Z,formation
537862.54145174,7462856.22966433,395.,Jeerinah_Formation
536635.24028199,7461457.7602941,390.,Jeerinah_Formation
534291.55860866,7460349.33024773,379.,Jeerinah_Formation
533224.0577387383,7459986.475194841,380.,Jeerinah_Formation
532826.6075219044,7460221.158917278,381.,Jeerinah_Formation
532343.79982265,7460127.89163973,374.,Jeerinah_Formation
532036.994708394,7460030.365995975,374.,Jeerinah_Formation
531646.4079153095,7460202.871876779,393.,Jeerinah_Formation
529095.40973529,7459163.96826604,388.,Jeerinah_Formation
527344.1694525,7458669.99004665,360.33414,Jeerinah_Formation
526188.26159408,7458663.48918191,358.,Jeerinah_Formation
522753.2695548,7458825.02838474,370.,Jeerinah_Formation
522110.1346175979,7458750.101262153,355.,Jeerinah_Formation
521653.5740582447,7459587.2022219505,351.,Jeerinah_Formation
518000.5424793,7459582.05888592,337.,Jeerinah_Formation
576436.92024156,7497119.0400717,735.,Jeerinah_Formation
577756.93849008,7496545.05832283,721.,Jeerinah_Formation
579894.78620275,7495439.04949794,796.,Jeerinah_Formation
581931.51241192,7494466.56820113,858.,Jeerinah_Formation
582906.92929065,7492310.06989204,839.,Jeerinah_Formation
583867.17848187,7492305.05984408,826.,Jeerinah_Formation
585038.25017434,7491159.06114436,800.,Jeerinah_Formation
587187.06092271,7491026.55218727,868.,Jeerinah_Formation
588774.94826057,7489280.54159111,804.,Jeerinah_Formation
589294.759298,7487616.50766392,834.,Jeerinah_Formation
591140.86002118,7488001.00868119,749.,Jeerinah_Formation
591745.03902064,7489321.53906111,783.,Jeerinah_Formation
592312.63060744,7488344.53167457,789.,Jeerinah_Formation
594067.3289296,7486928.49920871,730.,Jeerinah_Formation
594321.39957031,7488168.55100052,752.,Jeerinah_Formation
593252.76209128,7489428.05931726,883.,Jeerinah_Formation
593760.66858261,7490577.06900975,898.,Jeerinah_Formation
595930.05106294,7490731.11073508,1042.,Jeerinah_Formation
596269.69159341,7489933.66102989,902.,Jeerinah_Formation
596156.67030108,7488928.64033199,866.,Jeerinah_Formation
595418.36280491,7488805.10982957,746.,Jeerinah_Formation
595954.52858445,7486619.00926225,829.,Jeerinah_Formation
596778.58959847,7486092.48957167,705.,Jeerinah_Formation
597021.04020148,7487530.07836624,719.,Jeerinah_Formation
597358.89273343,7488979.1778781,842.,Jeerinah_Formation
598731.17078061,7489996.58011359,965.,Jeerinah_Formation
600968.1391924,7489640.30938937,894.,Jeerinah_Formation
603227.52146046,7488679.58767845,973.,Jeerinah_Formation
604817.28134213,7487353.74158001,955.,Jeerinah_Formation
605450.30152012,7485421.80218608,779.,Jeerinah_Formation
604812.70246235,7485055.77069941,989.,Jeerinah_Formation
603823.53854717,7485653.20918042,744.,Jeerinah_Formation
603186.25856243,7486694.1498698,757.,Jeerinah_Formation
601581.28223416,7487543.23042158,726.,Jeerinah_Formation
