index,X,Y,Z,formation
1030,516076.89074933436,7498912.138146249,523.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1031,515626.22934913,7498502.40996854,630.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1032,514867.51079044,7498037.40065623,560.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1033,568448.45043385,7492823.4083778,665.0,Weeli_Wolli_Formation
1034,571119.86196429,7492135.96898271,657.0,Weeli_Wolli_Formation
1035,573442.0571651611,7491117.821829798,693.0,Weeli_Wolli_Formation
1036,573818.786672028,7488660.808017623,649.0,Weeli_Wolli_Formation
1037,573779.39093353,7488582.00098726,649.0,Weeli_Wolli_Formation
1038,573509.27924014,7487537.50149013,642.0,Weeli_Wolli_Formation
1039,573655.24876523,7485720.5191666,658.0,Weeli_Wolli_Formation
1040,573855.37927056,7485154.03035604,663.0,Weeli_Wolli_Formation
1041,573470.77005625,7484730.02002645,665.0,Weeli_Wolli_Formation
1042,572768.94843561,7484453.51975391,648.0,Weeli_Wolli_Formation
1043,572696.12934729,7483981.52988906,648.0,Weeli_Wolli_Formation
1044,572588.13120493,7483713.52791387,648.0,Weeli_Wolli_Formation
1045,572485.8560480638,7483654.125745506,643.0,Weeli_Wolli_Formation
1046,572466.7413392303,7483646.193833246,643.0,Weeli_Wolli_Formation
1047,572285.50172906,7483609.03283085,643.0,Weeli_Wolli_Formation
1048,570039.98092805,7483891.991266901,637.0,Weeli_Wolli_Formation
1049,567833.6823643,7483690.46016977,622.0,Weeli_Wolli_Formation
1050,565314.69096522,7483046.90843001,637.0,Weeli_Wolli_Formation
1051,564340.3180813001,7482828.39019859,655.0,Weeli_Wolli_Formation
1052,563973.52179952,7482817.38079928,655.0,Weeli_Wolli_Formation
1053,561563.55025109,7482985.84888588,622.0,Weeli_Wolli_Formation
1054,558920.90135219,7483571.81969509,608.0,Weeli_Wolli_Formation
1055,555335.13923153,7484879.27865669,620.0,Weeli_Wolli_Formation
1056,553367.58137388,7485685.75979217,535.0,Weeli_Wolli_Formation
1057,551406.24743179,7486472.74996919,548.0,Weeli_Wolli_Formation
1058,550043.09917286,7487332.72979414,554.0,Weeli_Wolli_Formation
1059,548494.02052282,7487882.22094622,578.0,Weeli_Wolli_Formation
1060,546514.16126613,7488545.173531982,669.0,Weeli_Wolli_Formation
1061,546367.5518168897,7488800.982476825,795.0,Weeli_Wolli_Formation
1062,546231.99995807,7489784.18933464,744.0,Weeli_Wolli_Formation
1063,547486.26942055,7490854.19998118,608.0,Weeli_Wolli_Formation
1064,551360.24663749,7491529.42013887,588.0,Weeli_Wolli_Formation
1065,555517.92456295,7491690.3037619,615.0,Weeli_Wolli_Formation
1066,561126.26070729,7492651.32039931,614.0,Weeli_Wolli_Formation
1067,567707.89842556,7492796.89089405,664.0,Weeli_Wolli_Formation
1068,568292.0528248874,7492817.808134997,665.0,Weeli_Wolli_Formation
1069,568314.9206119684,7492818.626978463,665.0,Weeli_Wolli_Formation
1070,617697.18224567,7499694.69118463,811.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1071,618616.75044158,7499161.67006515,953.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1072,617082.60184678,7498851.68111202,908.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1073,616054.26837216,7499251.70090562,1045.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1074,614912.49244561,7499862.70857034,822.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1075,615830.97046807,7500430.70921804,773.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1076,616683.72054358,7500546.70793972,800.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1077,511975.4630899804,7507462.675587834,523.0,Weeli_Wolli_Formation
1078,512287.2273961514,7507518.219364471,523.0,Weeli_Wolli_Formation
1079,577109.2856948988,7491344.732327723,700.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1080,577929.33969455,7489009.57118269,735.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1081,578859.95003296,7487819.55159601,794.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1082,579097.62916324,7486997.04947689,967.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1083,577944.21161698,7486494.06106562,1025.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1084,577160.44970883,7486167.54788691,769.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1085,577170.34951286,7485575.54875288,769.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1086,578293.98117693,7485155.54987575,826.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1087,577393.50734898,7484425.0403332,844.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1088,578078.22807192,7482698.53215903,937.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1089,578100.0958073118,7482414.53938736,937.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1090,578486.7057812138,7482142.047363476,970.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1091,578048.43848391,7481210.00042662,807.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1092,577542.38258689,7481150.52183903,800.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1093,568331.77940104,7495769.890598199,627.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1094,569932.2058725753,7495727.2204539785,637.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1095,570117.5451857325,7495518.9492312465,657.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1096,570665.61923135,7495477.96049155,655.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1097,571470.3317585834,7495444.309760886,714.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1098,541882.099979308,7489228.456797632,661.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1099,541538.0986778,7490024.64897911,658.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1100,542121.61132617,7490675.150472099,642.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1101,542513.2938496303,7490840.524962839,632.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1102,542531.8096195869,7490848.342610663,632.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1103,543041.62838857,7491034.64877354,604.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1104,544110.3011546083,7491894.921441781,600.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1105,544287.5269318117,7491735.850058673,600.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1106,544410.52107113,7491797.66813122,600.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1107,546048.6516916,7492493.16938987,603.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1108,547800.50164079,7492572.86910656,593.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1109,549167.86205243,7492627.69760408,610.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1110,549457.1530678,7492715.70306142,610.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1111,550671.3392409,7493121.72117122,627.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1112,552780.7382076001,7493099.24154598,639.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1113,554396.41037248,7493121.7487923,605.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1114,557246.28831673,7493682.77003392,662.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1115,560051.29033026,7494400.79872668,616.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1116,563350.08932051,7494759.82179415,587.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1117,564649.2618227703,7495379.939795929,616.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1118,564681.6180543081,7495397.351972466,616.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1119,566379.45026226,7495522.84121668,628.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1120,567972.69978038,7495836.88117393,627.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1121,560597.6472228938,7431389.305160412,355.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1122,561213.50236349,7431249.70009436,455.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1123,562141.8811285,7430920.20976072,361.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1124,591253.2774445714,7421763.688358806,610.0,Weeli_Wolli_Formation
1125,591613.43165019,7422052.40084429,605.0,Weeli_Wolli_Formation
1126,592248.12033539,7422610.91125881,530.0,Weeli_Wolli_Formation
1127,615404.2665549894,7445840.393940251,694.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1128,616558.3206197,7446680.65890881,605.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1129,616747.88127537,7447703.17911757,594.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1130,616840.6996779001,7448263.67833929,603.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1131,617478.27853545,7449412.21864353,615.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1132,618515.33005522,7450984.71103177,576.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1133,619876.70119666,7451704.18933225,688.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1134,620042.80093453,7451839.70165872,688.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1135,511975.4630899804,7470564.348181432,380.0,Weeli_Wolli_Formation
1136,512892.87282366474,7469923.454127228,381.0,Weeli_Wolli_Formation
1137,512938.52278483525,7469892.396055725,381.0,Weeli_Wolli_Formation
1138,513327.85019152,7469552.02192563,520.0,Weeli_Wolli_Formation
1139,515071.30003089,7468416.02066789,505.0,Weeli_Wolli_Formation
1140,518266.87938805,7466393.55935063,434.0,Weeli_Wolli_Formation
1141,521401.56956036,7464957.07985752,601.0,Weeli_Wolli_Formation
1142,524608.56103435,7464010.54035091,598.0,Weeli_Wolli_Formation
1143,525778.94819575,7462725.05152805,493.0,Weeli_Wolli_Formation
1144,523867.27155124,7461920.57974347,430.0,Weeli_Wolli_Formation
1145,520770.2189181,7461924.59878912,394.0,Weeli_Wolli_Formation
1146,514464.88721971656,7498270.802373017,560.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1147,513423.51078154,7497792.38968971,624.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1148,512542.3797514,7497523.36898805,569.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1149,512077.39016485,7497302.86816322,701.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1150,566871.7355903357,7479698.206394852,1015.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1151,566445.5394447389,7478666.68364185,744.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1152,565485.5543167085,7479175.546647597,839.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1153,565970.41231584,7477381.37783334,785.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1154,567906.28023625,7475257.38062574,819.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1155,570238.1487849,7473481.9083835995,748.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1156,571180.79842642,7472451.92783725,771.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1157,572033.15853441,7471308.93131099,699.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1158,572055.08896354,7471144.41930868,699.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1159,573405.5826806419,7481008.91177695,690.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1160,570955.64099676,7481261.99846576,662.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1161,569824.05976962,7481344.491929499,670.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1162,568620.74048081,7481058.46086163,639.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1163,567742.14023431,7479516.431652299,699.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1164,612392.78020151,7502237.72887153,739.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1165,611243.17996592,7502549.24996613,728.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1166,611399.75770486,7503382.24197154,747.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1167,612233.47062878,7503511.72846419,746.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1168,612604.05227856,7502535.72149267,757.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1169,612507.73886175,7502338.72849716,757.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1170,545333.7051158579,7436145.49827073,475.0,Weeli_Wolli_Formation
1171,546848.9156786776,7435953.972444357,435.0,Weeli_Wolli_Formation
1172,541010.7819977875,7436233.383694286,375.0,Weeli_Wolli_Formation
1173,542587.62156527,7436034.40063284,372.0,Weeli_Wolli_Formation
1174,543100.21123845,7435961.38871754,372.0,Weeli_Wolli_Formation
1175,544740.58076976,7435814.90102232,469.0,Weeli_Wolli_Formation
1176,622771.5749906029,7452018.133356738,610.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1177,624189.1417358001,7454255.59937293,646.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1178,626188.96802932,7456511.55897868,660.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1179,519639.4364938108,7463111.652404654,373.0,Weeli_Wolli_Formation
1180,518212.35065139,7462969.58961641,442.0,Weeli_Wolli_Formation
1181,516807.74963466,7463149.10191853,452.0,Weeli_Wolli_Formation
1182,515542.1715265,7463137.08036497,342.0,Weeli_Wolli_Formation
1183,513744.86929978797,7500906.984245063,523.0,Weeli_Wolli_Formation
1184,513623.12223946,7500775.39992235,520.0,Weeli_Wolli_Formation
1185,512456.22841598,7500119.88025251,532.0,Weeli_Wolli_Formation
1186,541547.9812340622,7437679.866261222,396.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1187,541811.3799425999,7437542.90119831,396.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1188,542353.22046138,7437396.39886806,448.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1189,595330.3246569457,7421210.0584493065,633.0,Brockman_Iron_Formation
1190,595329.99914951,7421224.48934678,633.0,Brockman_Iron_Formation
1191,595342.9211518001,7421281.48976858,633.0,Brockman_Iron_Formation
1192,580057.0956438624,7423049.468517815,494.0,Brockman_Iron_Formation
1193,580355.48999321,7423592.39972749,499.0,Brockman_Iron_Formation
1194,580357.5414840344,7423962.981230355,499.0,Brockman_Iron_Formation
1195,580404.0262889974,7423915.174390223,499.0,Brockman_Iron_Formation
1196,580597.80998242,7424091.91058302,459.0,Brockman_Iron_Formation
1197,581284.4505378,7424265.40920114,489.0,Brockman_Iron_Formation
1198,583625.02036895,7424469.93127475,533.0,Brockman_Iron_Formation
1199,584397.6190327,7424113.92981869,539.0,Brockman_Iron_Formation
1200,584964.43291228,7424177.43046366,539.0,Brockman_Iron_Formation
1201,585405.25970709,7424537.96114506,651.0,Brockman_Iron_Formation
1202,585671.1512624001,7425457.00131158,594.0,Brockman_Iron_Formation
1203,586191.22047078,7426142.028029901,643.0,Brockman_Iron_Formation
1204,586953.96193118,7426612.06131664,819.0,Brockman_Iron_Formation
1205,587136.07800147,7426985.59140841,645.0,Brockman_Iron_Formation
1206,586952.72036191,7427348.59956441,645.0,Brockman_Iron_Formation
1207,586536.91979973,7427811.1113703,685.0,Brockman_Iron_Formation
1208,586622.20175895,7428837.15940777,786.0,Brockman_Iron_Formation
1209,586599.30039035,7429078.16012593,676.0,Brockman_Iron_Formation
1210,586468.79836668,7429715.66948503,625.0,Brockman_Iron_Formation
1211,586371.48207291,7430569.19016867,678.0,Brockman_Iron_Formation
1212,586008.67984421,7431279.19115106,643.0,Brockman_Iron_Formation
1213,586140.41853381,7431644.21058567,585.0,Brockman_Iron_Formation
1214,587184.34898019,7432142.74251738,565.0,Brockman_Iron_Formation
1215,588027.38890749,7432689.75875021,632.0,Brockman_Iron_Formation
1216,588738.5805951001,7433610.289287799,735.0,Brockman_Iron_Formation
1217,588631.28133328,7434312.798231199,774.0,Brockman_Iron_Formation
1218,587467.1295475999,7436356.30989762,649.0,Brockman_Iron_Formation
1219,586552.9590441999,7437544.30124158,570.0,Brockman_Iron_Formation
1220,586449.44908372,7438052.79905701,570.0,Brockman_Iron_Formation
1221,587643.96164058,7438416.83969463,566.0,Brockman_Iron_Formation
1222,589264.10001108,7438918.39932252,616.0,Brockman_Iron_Formation
1223,591606.59086181,7439064.98210635,610.0,Brockman_Iron_Formation
1224,592099.30028051,7439294.5085832,711.0,Brockman_Iron_Formation
1225,593114.8648569739,7439504.959552722,640.0,Brockman_Iron_Formation
1226,595381.08784085,7438732.96837648,674.0,Brockman_Iron_Formation
1227,600104.6201728,7439837.4917537,683.0,Brockman_Iron_Formation
1228,600706.49072453,7440254.00947446,642.0,Brockman_Iron_Formation
1229,616391.8486732746,7445647.156208415,594.0,Brockman_Iron_Formation
1230,616979.62817307,7446805.70190898,590.0,Brockman_Iron_Formation
1231,617326.82997354,7448009.20791877,594.0,Brockman_Iron_Formation
1232,617326.80936725,7448171.20881353,603.0,Brockman_Iron_Formation
1233,617859.2323580999,7448935.23158434,615.0,Brockman_Iron_Formation
1234,619271.25820149,7450879.702346699,589.0,Brockman_Iron_Formation
1235,621146.2517367,7451690.18113346,677.0,Brockman_Iron_Formation
1236,602384.4607899323,7441405.335311867,599.0,Brockman_Iron_Formation
1237,603484.25783086,7441319.10167579,736.0,Brockman_Iron_Formation
1238,604780.5810241001,7441712.640268201,587.0,Brockman_Iron_Formation
1239,608553.681047,7442939.72003041,489.0,Brockman_Iron_Formation
1240,610637.00004529,7443981.12010515,505.0,Brockman_Iron_Formation
1241,611311.5103735571,7444554.570486619,524.0,Brockman_Iron_Formation
1242,612211.0690333,7444281.99182202,575.0,Brockman_Iron_Formation
1243,613669.45043646,7444675.49044691,717.0,Brockman_Iron_Formation
1244,614132.42064345,7445092.50810358,616.0,Brockman_Iron_Formation
1245,592118.34148146,7439327.99760615,711.0,Brockman_Iron_Formation
1246,592132.68198151,7439363.99810588,711.0,Brockman_Iron_Formation
1247,592149.68055069,7439443.01078029,645.0,Brockman_Iron_Formation
1248,570604.7428847355,7471320.009637485,884.0,Brockman_Iron_Formation
1249,570801.76917067,7470321.88953199,952.0,Brockman_Iron_Formation
1250,570215.3782058001,7468721.3898007,993.0,Brockman_Iron_Formation
1251,568112.66933095,7467866.91056933,1127.0,Brockman_Iron_Formation
1252,565776.03246039,7467175.65828108,639.0,Brockman_Iron_Formation
1253,563807.31723297,7468009.82031881,585.0,Brockman_Iron_Formation
1254,563957.50965249,7469210.959709301,603.0,Brockman_Iron_Formation
1255,564841.77966236,7470262.15005613,764.0,Brockman_Iron_Formation
1256,564474.72870075,7471180.18231899,693.0,Brockman_Iron_Formation
1257,564324.52843979,7472214.25009632,691.0,Brockman_Iron_Formation
1258,564391.28017975,7472381.25955562,691.0,Brockman_Iron_Formation
1259,565152.1606275438,7472979.921651696,756.0,Brockman_Iron_Formation
1260,564900.4780067953,7472980.773043234,756.0,Brockman_Iron_Formation
1261,564641.55159631,7473315.82777023,756.0,Brockman_Iron_Formation
1262,563666.51802468,7474325.82850613,674.0,Brockman_Iron_Formation
1263,562953.31067853,7475475.34980932,672.0,Brockman_Iron_Formation
1264,562499.05177535,7477559.34927442,680.0,Brockman_Iron_Formation
1265,561897.04140555,7479338.33964608,709.0,Brockman_Iron_Formation
1266,560819.99034271,7480190.3413573,836.0,Brockman_Iron_Formation
1267,558855.84858507,7481709.81059599,781.0,Brockman_Iron_Formation
1268,557702.16068207,7482479.78801151,617.0,Brockman_Iron_Formation
1269,554221.65845094,7484745.27734391,572.0,Brockman_Iron_Formation
1270,553579.43850591,7484774.26939308,509.0,Brockman_Iron_Formation
1271,568134.39890627,7495050.89153626,689.0,Brockman_Iron_Formation
1272,571099.66827199,7494092.48111692,811.0,Brockman_Iron_Formation
1273,571315.8989267393,7494009.62406178,862.0,Brockman_Iron_Formation
1274,571354.472581846,7494008.611898994,862.0,Brockman_Iron_Formation
1275,571265.4757922188,7494103.737789499,862.0,Brockman_Iron_Formation
1276,570610.6183554244,7494818.283968995,687.0,Brockman_Iron_Formation
1277,571921.60857819,7494419.01017812,688.0,Brockman_Iron_Formation
1278,573553.52114464,7493772.00953293,693.0,Brockman_Iron_Formation
1279,576589.83997153,7491301.54860078,700.0,Brockman_Iron_Formation
1280,576909.32104609,7489516.56041135,880.0,Brockman_Iron_Formation
1281,577946.03107174,7488193.56150056,1000.0,Brockman_Iron_Formation
1282,578137.78817965,7487072.55087546,1001.0,Brockman_Iron_Formation
1283,576709.8815015333,7486699.401822646,828.0,Brockman_Iron_Formation
1284,576692.9624067004,7486688.504457313,828.0,Brockman_Iron_Formation
1285,576571.15853097,7486610.05219104,954.0,Brockman_Iron_Formation
1286,576083.78000628,7485109.54087443,759.0,Brockman_Iron_Formation
1287,576019.2115408345,7484345.1093058335,802.0,Brockman_Iron_Formation
1288,577869.8620922486,7482539.132273725,1044.0,Brockman_Iron_Formation
1289,577810.30951857,7481835.00778477,892.0,Brockman_Iron_Formation
1290,576054.05965372,7481746.03919041,817.0,Brockman_Iron_Formation
1291,575944.8430839293,7481668.13166014,817.0,Brockman_Iron_Formation
1292,542552.4190936406,7488853.30590915,636.0,Brockman_Iron_Formation
1293,542300.35983672,7489303.65867788,661.0,Brockman_Iron_Formation
1294,542256.64092283,7489469.16105509,661.0,Brockman_Iron_Formation
1295,542592.3105463,7490517.65134929,632.0,Brockman_Iron_Formation
1296,542717.9220280568,7490577.91467688,632.0,Brockman_Iron_Formation
1297,542736.5758484881,7490586.864028291,632.0,Brockman_Iron_Formation
1298,543918.32231626,7491197.66985698,629.0,Brockman_Iron_Formation
1299,544306.9392631858,7491686.162238409,600.0,Brockman_Iron_Formation
1300,544592.1154765331,7491373.375090823,698.0,Brockman_Iron_Formation
1301,544828.01047511,7491628.65930688,589.0,Brockman_Iron_Formation
1302,546971.27951439,7492432.17993476,619.0,Brockman_Iron_Formation
1303,549501.4603818,7492462.19846545,610.0,Brockman_Iron_Formation
1304,551364.96659153,7492932.32439511,627.0,Brockman_Iron_Formation
1305,555514.49959492,7492789.75942284,655.0,Brockman_Iron_Formation
1306,558044.72929706,7493444.78863606,641.0,Brockman_Iron_Formation
1307,560930.54918337,7494014.30836582,607.0,Brockman_Iron_Formation
1308,564047.08215616,7494098.82914994,639.0,Brockman_Iron_Formation
1309,565246.07844325,7494811.84077284,708.0,Brockman_Iron_Formation
1310,566219.3077303965,7494876.467941206,688.0,Brockman_Iron_Formation
1311,566297.0253138833,7494873.465761895,688.0,Brockman_Iron_Formation
1312,567275.52860806,7494985.35168427,646.0,Brockman_Iron_Formation
1313,567710.4845115844,7495044.932612169,646.0,Brockman_Iron_Formation
1314,567758.4346939814,7495046.698643712,646.0,Brockman_Iron_Formation
1315,567899.0705441,7495051.87833929,689.0,Brockman_Iron_Formation
1316,565646.9939847144,7480526.658833148,805.0,Brockman_Iron_Formation
1317,564915.0371512945,7479551.480341806,1095.0,Brockman_Iron_Formation
1318,564904.5794684666,7479534.432144351,1095.0,Brockman_Iron_Formation
1319,564738.90033583,7479176.381728301,1095.0,Brockman_Iron_Formation
1320,564909.3099994,7477558.86988395,1013.0,Brockman_Iron_Formation
1321,566068.12128224,7476521.37007107,833.0,Brockman_Iron_Formation
1322,567096.5486689,7474809.86088462,915.0,Brockman_Iron_Formation
1323,567477.73919683,7474731.8605036,915.0,Brockman_Iron_Formation
1324,573825.5378723899,7481424.647709592,690.0,Brockman_Iron_Formation
1325,572230.12038534,7481802.53083112,754.0,Brockman_Iron_Formation
1326,570063.94963161,7482297.98994249,864.0,Brockman_Iron_Formation
1327,567905.50145239,7481755.94956108,695.0,Brockman_Iron_Formation
1328,566967.75958291,7479826.41216046,1015.0,Brockman_Iron_Formation
1329,576737.9580712426,7481289.621603022,800.0,Brockman_Iron_Formation
1330,576292.16003988,7481344.04185029,742.0,Brockman_Iron_Formation
1331,574461.46106753,7481463.03010856,728.0,Brockman_Iron_Formation
1332,511975.4630899804,7459457.845957467,306.0,Duck_Creek_Dolomite
1333,512413.61321254,7459507.67613045,325.0,Duck_Creek_Dolomite
1334,512969.75146824,7459559.88811574,325.0,Duck_Creek_Dolomite
1335,518534.67048738047,7457107.634698058,334.0,Duck_Creek_Dolomite
1336,515495.00915576,7456728.10777824,315.0,Duck_Creek_Dolomite
1337,513879.8265823,7456447.12932185,314.0,Duck_Creek_Dolomite
1338,512813.962533,7456041.56187977,310.0,Duck_Creek_Dolomite
1339,568031.99363242,7425269.25943285,413.0,Duck_Creek_Dolomite
1340,562789.39480993,7426750.53181209,373.0,Duck_Creek_Dolomite
1341,557823.58576389,7427374.31180008,334.0,Duck_Creek_Dolomite
1342,557922.83841947,7426825.20400417,334.0,Duck_Creek_Dolomite
1343,563009.94735324,7424966.23578284,443.0,Duck_Creek_Dolomite
1344,569033.34050038,7423073.71223873,375.0,Duck_Creek_Dolomite
1345,570980.32248669,7422159.09334141,388.0,Duck_Creek_Dolomite
1346,511975.4630899804,7452929.813089335,312.0,Duck_Creek_Dolomite
1347,515450.63522497,7450105.03580262,325.0,Duck_Creek_Dolomite
1348,519207.88243369,7448098.78043451,331.0,Duck_Creek_Dolomite
1349,520733.9019722,7446994.85713794,339.0,Duck_Creek_Dolomite
1350,520881.26936892,7446549.00607077,321.0,Duck_Creek_Dolomite
1351,522730.90708306,7444959.26000329,319.0,Duck_Creek_Dolomite
1352,527216.45791851,7442765.44613985,326.0,Duck_Creek_Dolomite
1353,530871.18589776,7439946.39734756,324.0,Duck_Creek_Dolomite
1354,532125.19303611,7439733.01817448,325.0,Duck_Creek_Dolomite
1355,553730.06228284,7432784.045779699,427.0,Duck_Creek_Dolomite
1356,554086.72442316,7432447.13521614,354.0,Duck_Creek_Dolomite
1357,554378.3301274,7432283.47982802,354.0,Duck_Creek_Dolomite
1358,544642.1118604008,7435612.1782732075,469.0,Duck_Creek_Dolomite
1359,545652.8014756,7435397.411300501,365.0,Duck_Creek_Dolomite
1360,546638.9028516724,7435660.191304759,435.0,Duck_Creek_Dolomite
1361,548053.45912318,7435405.39072562,380.0,Duck_Creek_Dolomite
1362,549289.39108566,7434960.87928173,462.0,Duck_Creek_Dolomite
1363,550693.19860587,7434297.38100145,457.0,Duck_Creek_Dolomite
1364,553121.09204415,7433058.86077984,377.0,Duck_Creek_Dolomite
1365,553612.18963436,7432830.34969218,427.0,Duck_Creek_Dolomite
1366,542123.9658997689,7435866.153838924,374.0,Duck_Creek_Dolomite
1367,542935.94973051,7435740.901694001,372.0,Duck_Creek_Dolomite
1368,544295.42158027,7435624.39920542,446.0,Duck_Creek_Dolomite
1369,567737.5582380847,7425843.85436662,413.0,Duck_Creek_Dolomite
1370,567824.73882391,7425558.38060739,413.0,Duck_Creek_Dolomite
1371,516660.03966442,7458853.54882803,332.0,Beasley_River_Quartzite
1372,517779.59915272,7458917.53817025,333.0,Beasley_River_Quartzite
1373,517921.97526141297,7458917.074140387,333.0,Beasley_River_Quartzite
1374,516396.4932153407,7457794.360308398,362.0,Beasley_River_Quartzite
1375,516462.21973620006,7458715.03854355,424.0,Beasley_River_Quartzite
1376,564220.15061534,7431718.28159952,386.0,Jeerinah_Formation
1377,565624.746017804,7431212.004573163,409.0,Jeerinah_Formation
1378,565805.5324020645,7430999.327929053,409.0,Jeerinah_Formation
1379,566408.11147635,7430917.84987105,398.0,Jeerinah_Formation
1380,567016.0618548173,7430807.6558415,402.0,Jeerinah_Formation
1381,561842.7020702508,7431690.2658409225,354.0,Jeerinah_Formation
1382,563859.95995109,7431824.76887653,365.0,Jeerinah_Formation
1383,590927.22876185,7447868.01937508,507.0,Boongal_Formation
